Name,Cartridge,Capacity,Damage,Indirect Damage,Indirect Range,Submunition Damage,Submunition Indirect Damage,Submunition Indirect Range,Submunition,Sub-Submunition,Submunition Cone,Warhead,Submunition Warhead,Fire Modes,RPM,Dispersion,Time To Live,Initial Speed,Typical Speed,weaponInitialSpeed,Air Resistance,Side Air Resistance,Control Range,RHS Guide Mode,RHS Saclos,RHS Ballistic Mode,RHA Penetration (mm),Concrete Penetration (mm),Meat Penetration (mm),Submunition RHA Penetration (mm),Submunition Concrete Penetration (mm),Submunition Meat Penetration (mm),Thrust,Thrust Time,Max speed,Manoeuvrability,Track Oversteer,Track Lead,Control Cone,Flight Profiles,Damage at 100m,Damage at 500m,Damage at 1000m,Damage at 1500m,Damage at 2000m,Damage at 3000m,Damage at 4000m,Damage at 5000m,Weapon Class,Magazine Class,Caliber,Submunition Caliber,Sub-submunition Caliber
2A46M,3OF26,6,200.000,100,15,[],[],[],[],[],,HE,,player,0010.0,0.0005700,15,850,850,0,-0.00020000,1,350,,0,0,63.75,340.00,1062.50,0,0,0,210,1.5,0,1,1,1,0,[],198.812,194.290,189.124,184.449,180.219,172.929,166.960,162.073,rhs_weap_2a46m,rhs_mag_3of26_6,5,[],[]
2A46M,3OF26,5,200.000,100,15,[],[],[],[],[],,HE,,player,0010.0,0.0005700,15,850,850,0,-0.00020000,1,350,,0,0,63.75,340.00,1062.50,0,0,0,210,1.5,0,1,1,1,0,[],198.812,194.290,189.124,184.449,180.219,172.929,166.960,162.073,rhs_weap_2a46m,rhs_mag_3of26_5,5,[],[]
2A46M,9M112,40,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m112_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,25,125,160,0,0.08500000,0.05,4500,RADIO,1,1,01.88,10.00,31.25,631.80,3369.60,10530.00,250,1.5,200,8,0.3,0,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m112,1,[40],[10]
2A46M,9M112M,40,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m112m_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,30,125,160,0,0.08500000,0.1,4000,RADIO,1,1,01.88,10.00,31.25,758.16,4043.52,12636.00,112,6,500,9,0.3,0,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m112m,1,[48],[10]
2A46M,9M112M2,40,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m112m_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,30,125,160,0,0.08500000,0.1,4000,RADIO,1,1,01.88,10.00,31.25,758.16,4043.52,12636.00,112,6,500,9,0.3,0,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m112m2,1,[48],[10]
2A46M,9M124,40,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m124_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,30,125,160,0,0.08500000,0.1,4000,RADIO,1,1,01.88,10.00,31.25,989.82,5279.04,16497.01,112,6,500,9,0.3,0,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m124,1,[62.6667],[10]
2A46M,9M128,40,240.000,20,4.2,[250],[0],[0],['rhs_ammo_9m128_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,25,125,160,0,0.08500000,0.05,5000,,0,0,01.88,10.00,31.25,789.75,4212.00,13162.50,250,1.5,200,8,0.3,0.2,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m128,1,[50],[10]
2A46M,9M119,40,240.000,20,4.2,[250],[0],[0],['rhs_ammo_9m119_penetrator'],['rhs_ammo_spall'],,,HEATHEAT,player,0010.0,0.0005700,30,125,120,0,0.08500000,0.1,5000,BEAMRIDER,1,1,01.88,10.00,31.25,737.10,3931.20,12285.01,112,6,420,9,0.3,0.3,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m119,1,[46.6667],[10]
2A46M,9M119,40,240.000,20,4.2,[250],[0],[0],['rhs_ammo_9m119_penetrator'],['rhs_ammo_spall'],,,HEATHEAT,player,0010.0,0.0005700,30,120,120,0,0.08500000,0.1,5000,BEAMRIDER,1,1,01.80,09.60,30.00,737.10,3931.20,12285.01,112,6,420,9,0.3,0.3,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m119rx,1,[46.6667],[10]
2A46M,9M119M,40,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m119m_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,30,125,120,0,0.08500000,0.1,5000,BEAMRIDER,1,1,01.88,10.00,31.25,895.05,4773.60,14917.51,112,6,420,9,0.3,0.3,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m119m,1,[56.6667],[10]
2A46M,9M119F,40,100.000,70,12,[],[],[],[],[],,HE,,player,0010.0,0.0005700,30,125,120,0,0.08500000,0.1,5000,BEAMRIDER,1,1,01.88,10.00,31.25,0,0,0,112,6,420,9,0.3,0.3,50,['Direct'],100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,rhs_weap_2a46m,rhs_mag_9m119f,1,[],[]
2A46M,9M112,6,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m112_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,25,125,160,0,0.08500000,0.05,4500,RADIO,1,1,01.88,10.00,31.25,631.80,3369.60,10530.00,250,1.5,200,8,0.3,0,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m112_6,1,[40],[10]
2A46M,9M112M,6,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m112m_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,30,125,160,0,0.08500000,0.1,4000,RADIO,1,1,01.88,10.00,31.25,758.16,4043.52,12636.00,112,6,500,9,0.3,0,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m112m_6,1,[48],[10]
2A46M,9M112M,4,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m112m_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,30,125,160,0,0.08500000,0.1,4000,RADIO,1,1,01.88,10.00,31.25,758.16,4043.52,12636.00,112,6,500,9,0.3,0,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m112m_4,1,[48],[10]
2A46M,9M112M2,6,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m112m_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,30,125,160,0,0.08500000,0.1,4000,RADIO,1,1,01.88,10.00,31.25,758.16,4043.52,12636.00,112,6,500,9,0.3,0,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m112m2_6,1,[48],[10]
2A46M,9M124,6,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m124_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,30,125,160,0,0.08500000,0.1,4000,RADIO,1,1,01.88,10.00,31.25,989.82,5279.04,16497.01,112,6,500,9,0.3,0,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m124_6,1,[62.6667],[10]
2A46M,9M128,6,240.000,20,4.2,[250],[0],[0],['rhs_ammo_9m128_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,25,125,160,0,0.08500000,0.05,5000,,0,0,01.88,10.00,31.25,789.75,4212.00,13162.50,250,1.5,200,8,0.3,0.2,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m128_6,1,[50],[10]
2A46M,9M119,4,240.000,20,4.2,[250],[0],[0],['rhs_ammo_9m119_penetrator'],['rhs_ammo_spall'],,,HEATHEAT,player,0010.0,0.0005700,30,125,120,0,0.08500000,0.1,5000,BEAMRIDER,1,1,01.88,10.00,31.25,737.10,3931.20,12285.01,112,6,420,9,0.3,0.3,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m119_4,1,[46.6667],[10]
2A46M,9M119,6,240.000,20,4.2,[250],[0],[0],['rhs_ammo_9m119_penetrator'],['rhs_ammo_spall'],,,HEATHEAT,player,0010.0,0.0005700,30,125,120,0,0.08500000,0.1,5000,BEAMRIDER,1,1,01.88,10.00,31.25,737.10,3931.20,12285.01,112,6,420,9,0.3,0.3,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m119_6,1,[46.6667],[10]
2A46M,9M119,6,240.000,20,4.2,[250],[0],[0],['rhs_ammo_9m119_penetrator'],['rhs_ammo_spall'],,,HEATHEAT,player,0010.0,0.0005700,30,120,120,0,0.08500000,0.1,5000,BEAMRIDER,1,1,01.80,09.60,30.00,737.10,3931.20,12285.01,112,6,420,9,0.3,0.3,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m119rx_6,1,[46.6667],[10]
2A46M,9M119M,6,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m119m_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,0010.0,0.0005700,30,125,120,0,0.08500000,0.1,5000,BEAMRIDER,1,1,01.88,10.00,31.25,895.05,4773.60,14917.51,112,6,420,9,0.3,0.3,50,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a46m,rhs_mag_9m119m_6,1,[56.6667],[10]
2A46M,9M119F,6,100.000,70,12,[],[],[],[],[],,HE,,player,0010.0,0.0005700,30,125,120,0,0.08500000,0.1,5000,BEAMRIDER,1,1,01.88,10.00,31.25,0,0,0,112,6,420,9,0.3,0.3,50,['Direct'],100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,rhs_weap_2a46m,rhs_mag_9m119f_6,1,[],[]
2A70,3UOF17,22,210.000,50,12,[],[],[],[],[],,HE,,player,010.91,0.0027500,35,250,250,0,-0.00001000,1,350,,0,0,22.50,120.00,375.00,0,0,0,210,1.5,0,1,1,1,0,[],209.958,209.791,209.582,209.375,209.168,208.759,208.353,207.952,rhs_weap_2a70,rhs_mag_3uof17_22,6,[],[]
2A70,3UOF19,22,180.000,40,20,[],[],[],[],[],,HE,,player,010.91,0.0027500,35,355,355,0,-0.00001000,1,350,,0,0,31.95,170.40,532.50,0,0,0,210,1.5,0,1,1,1,0,[],180.036,180.180,180.358,180.536,180.713,181.064,181.412,181.756,rhs_weap_2a70,rhs_mag_3uof19_22,6,[],[]
2A70,3UOF191,22,180.000,40,20,[180],[40],[34],['rhs_ammo_3UOF191_airburst'],[],poissondisc,,HEHE,player,010.91,0.0027500,35,355,355,0,-0.00001000,1,350,,0,0,31.95,170.40,532.50,00.00,00.00,00.00,210,1.5,0,1,1,1,0,[],180.036,180.180,180.358,180.536,180.713,181.064,181.412,181.756,rhs_weap_2a70,rhs_mag_3uof191_22,6,[6],[0]
2A70,9M117,3,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m117_penetrator'],['rhs_ammo_spall'],,,HEATHEAT,player,010.91,0.0027500,30,80,300,0,0.10000000,0.1,4000,BEAMRIDER,1,1,01.20,06.40,20.00,631.80,3369.60,10530.00,122,6,380,17,0.3,1,20,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a70,rhs_mag_9m117_3,1,[40],[10]
2A70,9M117,8,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m117_penetrator'],['rhs_ammo_spall'],,,HEATHEAT,player,010.91,0.0027500,30,80,300,0,0.10000000,0.1,4000,BEAMRIDER,1,1,01.20,06.40,20.00,631.80,3369.60,10530.00,122,6,380,17,0.3,1,20,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a70,rhs_mag_9m117_8,1,[40],[10]
2A70,9M117M,3,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m117m_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,010.91,0.0027500,30,80,300,0,0.03500000,0.1,5500,BEAMRIDER,1,1,01.20,06.40,20.00,684.45,3650.40,11407.49,222,7,380,17,0.3,1,20,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a70,rhs_mag_9m117m_3,1,[43.3333],[10]
2A70,9M117M,8,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m117m_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,010.91,0.0027500,30,80,300,0,0.03500000,0.1,5500,BEAMRIDER,1,1,01.20,06.40,20.00,684.45,3650.40,11407.49,222,7,380,17,0.3,1,20,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a70,rhs_mag_9m117m_8,1,[43.3333],[10]
2A70,9M117M1,3,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m117m_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,010.91,0.0027500,30,80,300,0,0.03500000,0.1,5500,BEAMRIDER,1,1,01.20,06.40,20.00,684.45,3650.40,11407.49,222,7,380,17,0.3,1,20,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a70,rhs_mag_9m117m1_3,1,[43.3333],[10]
2A70,9M117M1,8,240.000,20,4.2,[290],[0],[0],['rhs_ammo_9m117m_penetrator'],['rhs_ammo_spall'],,,TandemHEATTandemHEAT,player,010.91,0.0027500,30,80,300,0,0.03500000,0.1,5500,BEAMRIDER,1,1,01.20,06.40,20.00,684.45,3650.40,11407.49,222,7,380,17,0.3,1,20,['Direct'],240.000,240.000,240.000,240.000,240.000,240.000,240.000,240.000,rhs_weap_2a70,rhs_mag_9m117m1_8,1,[43.3333],[10]
2A72,3UBR6,100,60.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,63.51,338.69,1058.42,0,0,0,210,1.5,0,1,1,1,0,[],56.732,45.347,34.273,25.903,19.577,11.182,6.388,3.649,rhs_weap_2a72_btr,rhs_mag_3ubr6_100,3.78007,[],[]
2A72,3UBR6,120,60.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,63.51,338.69,1058.42,0,0,0,210,1.5,0,1,1,1,0,[],56.732,45.347,34.273,25.903,19.577,11.182,6.388,3.649,rhs_weap_2a72_btr,rhs_mag_3ubr6_120,3.78007,[],[]
2A72,3UBR6,125,60.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,63.51,338.69,1058.42,0,0,0,210,1.5,0,1,1,1,0,[],56.732,45.347,34.273,25.903,19.577,11.182,6.388,3.649,rhs_weap_2a72_btr,rhs_mag_3ubr6_125,3.78007,[],[]
2A72,3UBR6,150,60.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,63.51,338.69,1058.42,0,0,0,210,1.5,0,1,1,1,0,[],56.732,45.347,34.273,25.903,19.577,11.182,6.388,3.649,rhs_weap_2a72_btr,rhs_mag_3ubr6_150,3.78007,[],[]
2A72,3UBR6,160,60.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,63.51,338.69,1058.42,0,0,0,210,1.5,0,1,1,1,0,[],56.732,45.347,34.273,25.903,19.577,11.182,6.388,3.649,rhs_weap_2a72_btr,rhs_mag_3ubr6_160,3.78007,[],[]
2A72,3UBR6,195,60.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,63.51,338.69,1058.42,0,0,0,210,1.5,0,1,1,1,0,[],56.732,45.347,34.273,25.903,19.577,11.182,6.388,3.649,rhs_weap_2a72_btr,rhs_mag_3ubr6_195,3.78007,[],[]
2A72,3UBR6,227,60.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,63.51,338.69,1058.42,0,0,0,210,1.5,0,1,1,1,0,[],56.732,45.347,34.273,25.903,19.577,11.182,6.388,3.649,rhs_weap_2a72_btr,rhs_mag_3ubr6_227,3.78007,[],[]
2A72,3UBR6,230,60.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,63.51,338.69,1058.42,0,0,0,210,1.5,0,1,1,1,0,[],56.732,45.347,34.273,25.903,19.577,11.182,6.388,3.649,rhs_weap_2a72_btr,rhs_mag_3ubr6_230,3.78007,[],[]
2A72,3UBR6,250,60.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,63.51,338.69,1058.42,0,0,0,210,1.5,0,1,1,1,0,[],56.732,45.347,34.273,25.903,19.577,11.182,6.388,3.649,rhs_weap_2a72_btr,rhs_mag_3ubr6_250,3.78007,[],[]
2A72,3UBR8,100,90.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,66.00,352.00,1100.00,0,0,0,210,1.5,0,1,1,1,0,[],85.099,68.021,51.409,38.854,29.365,16.774,9.581,5.473,rhs_weap_2a72_btr,rhs_mag_3ubr8_100,3.92857,[],[]
2A72,3UBR8,120,90.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,66.00,352.00,1100.00,0,0,0,210,1.5,0,1,1,1,0,[],85.099,68.021,51.409,38.854,29.365,16.774,9.581,5.473,rhs_weap_2a72_btr,rhs_mag_3ubr8_120,3.92857,[],[]
2A72,3UBR8,125,90.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,66.00,352.00,1100.00,0,0,0,210,1.5,0,1,1,1,0,[],85.099,68.021,51.409,38.854,29.365,16.774,9.581,5.473,rhs_weap_2a72_btr,rhs_mag_3ubr8_125,3.92857,[],[]
2A72,3UBR8,150,90.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,66.00,352.00,1100.00,0,0,0,210,1.5,0,1,1,1,0,[],85.099,68.021,51.409,38.854,29.365,16.774,9.581,5.473,rhs_weap_2a72_btr,rhs_mag_3ubr8_150,3.92857,[],[]
2A72,3UBR8,160,90.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,66.00,352.00,1100.00,0,0,0,210,1.5,0,1,1,1,0,[],85.099,68.021,51.409,38.854,29.365,16.774,9.581,5.473,rhs_weap_2a72_btr,rhs_mag_3ubr8_160,3.92857,[],[]
2A72,3UBR8,195,90.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,66.00,352.00,1100.00,0,0,0,210,1.5,0,1,1,1,0,[],85.099,68.021,51.409,38.854,29.365,16.774,9.581,5.473,rhs_weap_2a72_btr,rhs_mag_3ubr8_195,3.92857,[],[]
2A72,3UBR8,227,90.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,66.00,352.00,1100.00,0,0,0,210,1.5,0,1,1,1,0,[],85.099,68.021,51.409,38.854,29.365,16.774,9.581,5.473,rhs_weap_2a72_btr,rhs_mag_3ubr8_227,3.92857,[],[]
2A72,3UBR8,230,90.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,66.00,352.00,1100.00,0,0,0,210,1.5,0,1,1,1,0,[],85.099,68.021,51.409,38.854,29.365,16.774,9.581,5.473,rhs_weap_2a72_btr,rhs_mag_3ubr8_230,3.92857,[],[]
2A72,3UBR8,250,90.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,66.00,352.00,1100.00,0,0,0,210,1.5,0,1,1,1,0,[],85.099,68.021,51.409,38.854,29.365,16.774,9.581,5.473,rhs_weap_2a72_btr,rhs_mag_3ubr8_250,3.92857,[],[]
2A72,3UBR11,100,95.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,92.00,490.67,1533.33,0,0,0,210,1.5,0,1,1,1,0,[],89.826,71.799,54.265,41.012,30.997,17.706,10.114,5.777,rhs_weap_2a72_btr,rhs_mag_3ubr11_100,5.47619,[],[]
2A72,3UBR11,120,95.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,92.00,490.67,1533.33,0,0,0,210,1.5,0,1,1,1,0,[],89.826,71.799,54.265,41.012,30.997,17.706,10.114,5.777,rhs_weap_2a72_btr,rhs_mag_3ubr11_120,5.47619,[],[]
2A72,3UBR11,125,95.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,92.00,490.67,1533.33,0,0,0,210,1.5,0,1,1,1,0,[],89.826,71.799,54.265,41.012,30.997,17.706,10.114,5.777,rhs_weap_2a72_btr,rhs_mag_3ubr11_125,5.47619,[],[]
2A72,3UBR11,150,95.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,92.00,490.67,1533.33,0,0,0,210,1.5,0,1,1,1,0,[],89.826,71.799,54.265,41.012,30.997,17.706,10.114,5.777,rhs_weap_2a72_btr,rhs_mag_3ubr11_150,5.47619,[],[]
2A72,3UBR11,160,95.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,92.00,490.67,1533.33,0,0,0,210,1.5,0,1,1,1,0,[],89.826,71.799,54.265,41.012,30.997,17.706,10.114,5.777,rhs_weap_2a72_btr,rhs_mag_3ubr11_160,5.47619,[],[]
2A72,3UBR11,195,95.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,92.00,490.67,1533.33,0,0,0,210,1.5,0,1,1,1,0,[],89.826,71.799,54.265,41.012,30.997,17.706,10.114,5.777,rhs_weap_2a72_btr,rhs_mag_3ubr11_195,5.47619,[],[]
2A72,3UBR11,227,95.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,92.00,490.67,1533.33,0,0,0,210,1.5,0,1,1,1,0,[],89.826,71.799,54.265,41.012,30.997,17.706,10.114,5.777,rhs_weap_2a72_btr,rhs_mag_3ubr11_227,5.47619,[],[]
2A72,3UBR11,230,95.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,92.00,490.67,1533.33,0,0,0,210,1.5,0,1,1,1,0,[],89.826,71.799,54.265,41.012,30.997,17.706,10.114,5.777,rhs_weap_2a72_btr,rhs_mag_3ubr11_230,5.47619,[],[]
2A72,3UBR11,250,95.000,0,0,[],[],[],[],[],,AP,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,25,1120,1120,0,-0.00056000,1,350,,0,0,92.00,490.67,1533.33,0,0,0,210,1.5,0,1,1,1,0,[],89.826,71.799,54.265,41.012,30.997,17.706,10.114,5.777,rhs_weap_2a72_btr,rhs_mag_3ubr11_250,5.47619,[],[]
2A72,3UOR6,125,45.000,25,4,[],[],[],[],[],,HE,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,15,1120,960,0,-0.00020000,1,350,,0,0,23.35,124.54,389.20,0,0,0,210,1.5,0,1,1,1,0,[],45.000,45.000,44.193,42.557,41.077,38.525,36.436,34.725,rhs_weap_2a72_btr,rhs_mag_3uor6_125,1.39,[],[]
2A72,3UOR6,150,45.000,25,4,[],[],[],[],[],,HE,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,15,1120,960,0,-0.00020000,1,350,,0,0,23.35,124.54,389.20,0,0,0,210,1.5,0,1,1,1,0,[],45.000,45.000,44.193,42.557,41.077,38.525,36.436,34.725,rhs_weap_2a72_btr,rhs_mag_3uor6_150,1.39,[],[]
2A72,3UOR6,180,45.000,25,4,[],[],[],[],[],,HE,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,15,1120,960,0,-0.00020000,1,350,,0,0,23.35,124.54,389.20,0,0,0,210,1.5,0,1,1,1,0,[],45.000,45.000,44.193,42.557,41.077,38.525,36.436,34.725,rhs_weap_2a72_btr,rhs_mag_3uor6_180,1.39,[],[]
2A72,3UOR6,200,45.000,25,4,[],[],[],[],[],,HE,,lowrofbmd2|highrofbmd2,"['0300.0', '0330.0']",0.0007143,15,1120,960,0,-0.00020000,1,350,,0,0,23.35,124.54,389.20,0,0,0,210,1.5,0,1,1,1,0,[],45.000,45.000,44.193,42.557,41.077,38.525,36.436,34.725,rhs_weap_2a72_btr,rhs_mag_3uor6_200,1.39,[],[]
